1.210915493737289433e-01 2.616937341366053715e+01 -5.321637630649429518e-01
1.313379818490380824e-01 2.505481362926897759e+01 -5.398003864422350473e-01
1.424514391416367431e-01 2.397232803090084374e+01 -5.475140695944888947e-01
1.545052864970001549e-01 2.292170633321023487e+01 -5.557866683056935653e-01
1.675790971250542549e-01 2.190273553981900179e+01 -5.642044688057519242e-01
1.817591775009823329e-01 2.091472276167895217e+01 -5.723865274636246170e-01
1.971391371155347683e-01 1.995723742279800916e+01 -5.811197383328624566e-01
2.138205064360371721e-01 1.903011667179555388e+01 -5.903378350238970285e-01
2.319134071575517375e-01 1.813281850367256354e+01 -5.992270082594766123e-01
2.515372791688405552e-01 1.726468557384438540e+01 -6.084499452932279340e-01
2.728216690321818572e-01 1.642550253898287593e+01 -6.183660520098086533e-01
2.959070851821701820e-01 1.561490690214086818e+01 -6.282318918031025712e-01
3.209459254890763003e-01 1.483214555835631465e+01 -6.379973276391083248e-01
3.481034833100588033e-01 1.407685139845856170e+01 -6.485368825475151811e-01
3.775590386696489609e-01 1.334876044975009890e+01 -6.595093964408307308e-01
4.095070417729148593e-01 1.264720498926823922e+01 -6.700351649436699919e-01
4.441583966642420056e-01 1.197160660778326147e+01 -6.812216296509451263e-01
4.817418535057733098e-01 1.132170496693170669e+01 -6.932138586491585208e-01
5.225055186666061058e-01 1.069700104647773209e+01 -7.048745293805139811e-01
5.667184925915670357e-01 1.009676326750353859e+01 -7.167382356560189072e-01
6.146726462619158671e-01 9.520648087530252823e+00 -7.295970257626998023e-01
6.666845479752543380e-01 8.968283639113620254e+00 -7.426943585379069956e-01
7.230975531642228615e-01 8.438938169487078866e+00 -7.553680615105049512e-01
7.842840710498867329e-01 7.932108308222124649e+00 -7.690687166782230744e-01
8.506480230930721920e-01 7.447465384701888347e+00 -7.836328557233720460e-01
9.226275094730639337e-01 6.984400717202387199e+00 -7.975512501554287148e-01
1.000697701196362921e+00 6.542245033736956650e+00 -8.121372966117466063e-01
1.085373976927707096e+00 6.120639353196297705e+00 -8.279700626562023213e-01
1.177215325251062428e+00 5.719108843738039738e+00 -8.436490845968200869e-01
1.276828034820545854e+00 5.336915202436969707e+00 -8.591735695116076155e-01
1.384869696761727331e+00 4.973600538503535340e+00 -8.761403957071961512e-01
1.502053545745076324e+00 4.628760842017572763e+00 -8.938873860837918128e-01
1.629153168389055217e+00 4.301718244863107721e+00 -9.107446571062576268e-01
1.767007610075271407e+00 3.991874222827040963e+00 -9.289197190939749715e-01
1.916526913888239037e+00 3.698832788151455997e+00 -9.486476833869007530e-01
2.078698128244909515e+00 3.422035424321725472e+00 -9.676378940737325740e-01
2.254591822873229567e+00 3.160786459188460018e+00 -9.870969408988735649e-01
2.445369156154807655e+00 2.914649925770140371e+00 -1.008545724131057142e+00
2.652289540486598707e+00 2.683166956616280796e+00 -1.030379010332896916e+00
2.876718956264315175e+00 2.465660119735916922e+00 -1.051261433611914153e+00
3.120138969372173054e+00 2.261620893398103238e+00 -1.074217442265605227e+00
3.384156511707694825e+00 2.070651503712328090e+00 -1.098789675969133572e+00
3.670514489307520112e+00 1.892187913718691661e+00 -1.121538262150442167e+00
3.981103288103520654e+00 1.725650875188301292e+00 -1.145447900554041221e+00
4.317973253264224098e+00 1.570652067083412762e+00 -1.171662824766050104e+00
4.683348224503644630e+00 1.426723182936999734e+00 -1.196851353976212451e+00
5.079640216710544998e+00 1.293235180211363300e+00 -1.221259189228663278e+00
5.509465342812044142e+00 1.169723615462644251e+00 -1.248722051322960880e+00
5.975661083985924549e+00 1.055740592910690001e+00 -1.277709775826328498e+00
6.481305021230631347e+00 9.506816385466736463e-01 -1.304097099159861495e+00
7.029735151948978356e+00 8.540153192960141526e-01 -1.333560173184312081e+00
7.624571925665076577e+00 7.653418783332901487e-01 -1.366458175761666283e+00
8.269742144342730583e+00 6.841859474035595357e-01 -1.396352217570577370e+00
8.969504885082827172e+00 6.100169336720969726e-01 -1.426797648028793608e+00
9.728479616327740942e+00 5.424582110432885074e-01 -1.461796259080328619e+00
1.055167669318130841e+01 4.811206686868437221e-01 -1.496686344476781283e+00
1.144453043315856711e+01 4.255073785340737214e-01 -1.527733210410389786e+00
1.241293499071410267e+01 3.752299914309155660e-01 -1.564056650083234690e+00
1.346328326737383740e+01 3.299603722069657796e-01 -1.604380118475481787e+00
1.460250911433482557e+01 2.892908811381125211e-01 -1.637724585384332077e+00
1.583813310613237668e+01 2.528252111959562454e-01 -1.674556238402744146e+00
1.717831218754852785e+01 2.202757386451851818e-01 -1.718522243625156154e+00
1.863189352150478584e+01 1.913289292201022784e-01 -1.757543248462168695e+00
2.020847289341481812e+01 1.656139506639757175e-01 -1.793284484219539232e+00
