1.112115121755248570e-02 6.792005815235772559e+01 -3.510731095453928918e-01
1.198063712729547335e-02 6.615533591633445099e+01 -3.563354410284548801e-01
1.290654745790963988e-02 6.440941130460338115e+01 -3.623156473629335350e-01
1.390401574752291210e-02 6.268082845072240161e+01 -3.685398465917316679e-01
1.497857227409719535e-02 6.097107823340213884e+01 -3.743637625487548082e-01
1.613617471702906772e-02 5.928377767500639095e+01 -3.795024104009141475e-01
1.738324118839836355e-02 5.762212609247572459e+01 -3.842643638187140942e-01
1.872668581700043938e-02 5.598701676230605528e+01 -3.891847558284631803e-01
2.017395708245114591e-02 5.437773236893777806e+01 -3.943979944557329254e-01
2.173307911190077227e-02 5.279417518842452495e+01 -3.995631938363590208e-01
2.341269616831907763e-02 5.123750605116499912e+01 -4.044902336270451704e-01
2.522212057700834800e-02 4.970857643571230255e+01 -4.094307188832920774e-01
2.717138435606414673e-02 4.820723894424214961e+01 -4.145227300928998049e-01
2.927129483703932306e-02 4.673351971606998490e+01 -4.195936495448587822e-01
3.153349458418966411e-02 4.528780990353755698e+01 -4.246560244559761665e-01
3.397052594451251128e-02 4.387014050348762595e+01 -4.298093365691265100e-01
3.659590058646371852e-02 4.248045880356156090e+01 -4.350123367269033703e-01
3.942417441289793739e-02 4.111881388189649300e+01 -4.402554586036101503e-01
4.247102826357269240e-02 3.978515235347273915e+01 -4.455957223067142925e-01
4.575335485465652913e-02 3.847935363989407165e+01 -4.509842029683833187e-01
4.928935243726136756e-02 3.720136425792103552e+01 -4.564865071950451880e-01
5.309862569427095669e-02 3.595100476819158075e+01 -4.620329358997050107e-01
5.720229443486979370e-02 3.472814004499780083e+01 -4.677249557354153930e-01
6.162311068940862224e-02 3.353262795895668802e+01 -4.734862804217681020e-01
6.638558485381763907e-02 3.236423186476920222e+01 -4.793228222336227140e-01
7.151612158295142518e-02 3.122276533887082550e+01 -4.853128193388236977e-01
7.704316618630147051e-02 3.010804655817745257e+01 -4.914482928697570530e-01
8.299736233773968852e-02 2.901985175819329399e+01 -4.976764221201536720e-01
8.941172197368570107e-02 2.795792663919300125e+01 -5.039770633354750951e-01
9.632180832166661877e-02 2.692201298872347692e+01 -5.103864749238118392e-01
1.037659330740370867e-01 2.591186626635063206e+01 -5.169647056073537472e-01
1.117853688000533113e-01 2.492725134823811217e+01 -5.237411383101396867e-01
1.204245777739794687e-01 2.396792137410098888e+01 -5.306843459616337189e-01
1.297314584879225574e-01 2.303360448984869180e+01 -5.377339651188970393e-01
1.397576112161395268e-01 2.212400312239925881e+01 -5.448743144258856308e-01
1.505586241031890149e-01 2.123882421008335086e+01 -5.521407215232755350e-01
1.621943813620909669e-01 2.037778248839337536e+01 -5.596053329659649300e-01
1.747293952912404302e-01 1.954061156536189614e+01 -5.673331597837213414e-01
1.882331639508832699e-01 1.872703647791951909e+01 -5.752575240039671245e-01
2.027805564822233453e-01 1.793675120368179066e+01 -5.833067655321103606e-01
2.184522282054920939e-01 1.716943746534720106e+01 -5.914821449125211572e-01
2.353350677984152040e-01 1.642477424097990735e+01 -5.997962510272535352e-01
2.535226790343735881e-01 1.570244949793672085e+01 -6.083391896672349919e-01
2.731158997511666797e-01 1.500217015808808263e+01 -6.172046174828784704e-01
2.942233609277054573e-01 1.432363898068833308e+01 -6.263172109448964520e-01
3.169620889683302800e-01 1.366652841784895323e+01 -6.355811589777152770e-01
3.414581545340080737e-01 1.303049968834086947e+01 -6.450007833728219619e-01
3.678473715177345005e-01 1.241521199363593730e+01 -6.545799875985287564e-01
3.962760500394771901e-01 1.182033064342417283e+01 -6.644238454205758648e-01
4.269018076355055036e-01 1.124553929822408982e+01 -6.746559832501272114e-01
4.598944431395914356e-01 1.069052060171210528e+01 -6.852004860506372141e-01
4.954368781011553313e-01 1.015492957393946405e+01 -6.959291595142387266e-01
5.337261709598772885e-01 9.638409878481965620e+00 -7.068466838390577989e-01
5.749746095996719486e-01 9.140603653276142992e+00 -7.179514693837563133e-01
6.194108883394957576e-01 8.661157193452863723e+00 -7.293601576255800412e-01
6.672813758865887568e-01 8.199733375904994404e+00 -7.412346056885263934e-01
7.188514812820853139e-01 7.755996822725170325e+00 -7.535050330761311477e-01
7.744071254122267822e-01 7.329587911886753737e+00 -7.660003116158328185e-01
8.342563262436908378e-01 6.920135596653722132e+00 -7.787219758093570920e-01
8.987309065720935353e-01 6.527267934061224075e+00 -7.916629001463639792e-01
9.681883337519439081e-01 6.150615771234625662e+00 -8.049516290866148838e-01
1.043013701608103139e+00 5.789824726484182449e+00 -8.187987266499867633e-01
1.123621865517085761e+00 5.444544489521335962e+00 -8.331491851961512207e-01
1.210459742495760826e+00 5.114404424367101853e+00 -8.477738895877893199e-01
1.304008789049881267e+00 4.799022857783673324e+00 -8.626652568757277040e-01
1.404787670520395659e+00 4.498018110398076530e+00 -8.778101086579933598e-01
1.513355136727250638e+00 4.211010671641534309e+00 -8.933491029666329464e-01
1.630313119854155612e+00 3.937634294624630993e+00 -9.095570343807400926e-01
1.756310071749946466e+00 3.677528838944188028e+00 -9.264066223887414964e-01
1.892044559149622884e+00 3.430318168139964374e+00 -9.435884667625029643e-01
2.038269136748062316e+00 3.195616157352584974e+00 -9.610754090821819196e-01
2.195794519599974404e+00 2.973037911712583803e+00 -9.788470966108098192e-01
2.365494077979184873e+00 2.762200907637912373e+00 -9.970555220884816938e-01
2.548308679618153327e+00 2.562734927048030631e+00 -1.016062989205595901e+00
2.745251906174655865e+00 2.374277805643086214e+00 -1.035891143403146364e+00
2.957415672847317545e+00 2.196456083993509445e+00 -1.056115920068133374e+00
3.185976282296952622e+00 2.028888165179606240e+00 -1.076671351411476296e+00
3.432200946438532352e+00 1.871195341912821775e+00 -1.097527908071739944e+00
3.697454812262659818e+00 1.723002294317544481e+00 -1.118845726235022653e+00
3.983208530639896772e+00 1.583945681133443140e+00 -1.141111049704282454e+00
4.291046410071816197e+00 1.453672146218608852e+00 -1.164432349302754188e+00
4.622675200595682377e+00 1.331821960999254761e+00 -1.188217299582526643e+00
4.979933556543540973e+00 1.218029881390378266e+00 -1.212325769177813539e+00
5.364802230620205670e+00 1.111935634464441103e+00 -1.236716823372804086e+00
5.779415055819303149e+00 1.013184095366562509e+00 -1.261550882101882154e+00
6.226070776064636547e+00 9.214324465545845610e-01 -1.287498246312777983e+00
6.707245791169576421e+00 8.363498208788507915e-01 -1.314826639310934020e+00
7.225607886776609590e+00 7.576039727541916680e-01 -1.342690387090245796e+00
7.784031025400117265e+00 6.848604554899354602e-01 -1.370807131002712786e+00
8.385611280578601168e+00 6.177923211830065320e-01 -1.399120204559054281e+00
9.033684002480258712e+00 5.560802497090976404e-01 -1.427765854729142303e+00
9.731842310133517415e+00 4.994182198198766631e-01 -1.457693942887507976e+00
1.048395701280916370e+01 4.475140699696141811e-01 -1.489469609499024294e+00
1.129419807100455309e+01 4.000788469525782265e-01 -1.521852540402519161e+00
1.216705771601631270e+01 3.568247075816807778e-01 -1.554284128120219988e+00
1.310737535628369876e+01 3.174734779639746263e-01 -1.586695671789709605e+00
1.412036440859132647e+01 2.817567683153401337e-01 -1.619156655817613144e+00
1.521164120289172139e+01 2.494201176766499828e-01 -1.653082710297884006e+00
1.638725612100526519e+01 2.202240439034364450e-01 -1.689635654453145230e+00
1.765372714184021774e+01 1.939360459635551537e-01 -1.726932019629764836e+00
